,msg_id,date,name,rating,msg_review
751,chzdsuhnmg9ns0vjq0fnsurccdl5mwnneae,setahun lalu,julian fernando,4 bintang,jalannya cukup terjal harus hati pengendara mobil
752,chzdsuhnmg9ns0vjq0fnsurcef9tz1fbeae,setahun lalu,ijad zh,5 bintang,murah meriah  menyegarkan
753,chddsuhnmg9ns0vjq0fnsurcmjkyedh3rrab,setahun lalu,marup satria,4 bintang,indah sejuk menyenangkan
754,chddsuhnmg9ns0vjq0fnsurcnjzmmdn3rrab,setahun lalu,sidiq nor hidayatulloh,5 bintang,tidak
755,chddsuhnmg9ns0vjq0fnsurcni1tlxbbrrab,setahun lalu,rifqi adam,5 bintang,sangat worth it meskipun jalanya naik turun   jam kalau dari kota jogja  sungainya bagus ada  kolam yang beda beda ketinggianya airnya sangat segar    fasilitasnya lengkap ada wifi tapi tidak bisa dipakai mungkin karena terlalu banyak yg pakai
756,chddsuhnmg9ns0vjq0fnsurcctdpudfrrrab,setahun lalu,kurnia ma'rifah,5 bintang,perjalanan seru bgt   sopir kudu lihai dan stamina mobil harus bagus  nanjak gas poll   tapi terbayar deh  tiket  rb   makanan terdekat bs nyari ingkung ayam   duren jg banyak di pinggir jalan
757,chddsuhnmg9ns0vjq0fnsurcatg3ww9nrrab,setahun lalu,purwanto smk,5 bintang,tempat yang cocok buat momong anak atau keluarga    tempat ketinggian yang sejuk nyaman damai
758,chzdsuhnmg9ns0vjq0fnsurcodvdq0pbeae,setahun lalu,nur hasan,5 bintang,recommended bgt susana curugnya kalau lagi gak musim hujan mungkin tadi kita mau nya naik lagi keatas nyari sport bgus
759,chzdsuhnmg9ns0vjq0fnsurcc19yvvn3eae,setahun lalu,faiz rosyid ma'ruf,5 bintang,masyaallah indahnya  airnya melimpah dan jernih banget  tempatnya bersih termasuk toiletnya  petugasnya juga ramah ramah
760,chzdsuhnmg9ns0vjq0fnsurcbzdfzgjneae,setahun lalu,harry tukang poto subekti,5 bintang,udara sejuk   mungkin cocok buat yg pingin cari jodoh
761,chddsuhnmg9ns0vjq0fnsurcbzvurdvbrrab,setahun lalu,jay yanti,5 bintang,recommended  pokoknya best deh buat wisata dengan keluarga bisa berenang dan menikmati aliran sungai kecil yang hijau
762,chddsuhnmg9ns0vjq0fnsurczzhyadfbrrab,setahun lalu,dimas candra surya,5 bintang,berkunjung kesini dengan teman sekelas sma yang sudah lama tidak nge trip bareng rasanya sungguh menyenangkan  untuk menuju lokasi perlu skill mengemudi yang baik  sebab jalannya menanjak  berkelok dan terkadang ketemu dengan bekas
763,chzdsuhnmg9ns0vjq0fnsurcx2izalpneae,setahun lalu,bagus dwi,5 bintang,sejuk    jalan menanjak   tp eksotic
764,chzdsuhnmg9ns0vjq0fnsurcdmj1ykt3eae,setahun lalu,toni boimen (boimen),4 bintang,tempat yang sejuk cocok untuk yang muda muda
765,chddsuhnmg9ns0vjq0fnsurcdlozrndrrrab,setahun lalu,rhoey,5 bintang,tidak sia menempuh perjalanan jauh terbayar lunas dengan keindahan objek wisata sungai mudal
766,chddsuhnmg9ns0vjq0fnsurcmwf1u3dnrrab,setahun lalu,fendy ratnantyo,5 bintang,tmpt suasana ekowisata sangat sejuk apalagi air sangat jernih alami dari pegunungan
767,chzdsuhnmg9ns0vjq0fnsurcnwvtawv3eae,setahun lalu,jogja travelid,5 bintang,sungainya segar   siapapun yang ingin liburan kesini   jogja travel id siap melayani   bisa cek instagram    jogjatravelid
768,chzdsuhnmg9ns0vjq0fnsurcegm3avfbeae,setahun lalu,yusuf saputra,5 bintang, jam dari jogja kota  untuk biaya masuk k cocok untuk seru seruan main air  ada  kolam juga
769,chzdsuhnmg9ns0vjq0fnsurcaflueetneae,setahun lalu,astri agustin,4 bintang,asli bagus banget  dan harus dateng dari pagi biar udaranya masih seger   airnya beneran warnanya gitu  ga tipu tipu  tiket masuk cuma k
770,chddsuhnmg9ns0vjq0fnsurcdwz1vxnbrrab,setahun lalu,mohammad mirzalianda,3 bintang,sayang sekali utk kolam renang anak airnya kotor  kurang bersih  harusnya dijadwal  diganti airnya  untuk yg lain oke
771,chddsuhnmg9ns0vjq0fnsurcmmzxetbrrrab,setahun lalu,bekti pertiwi,5 bintang,airnya dingin banget  kedalaman kolam yang di bawah m  kalo gabisa berenang mending pakai pelampung biar aman
772,chddsuhnmg9ns0vjq0fnsurcnmnurtzbrrab,setahun lalu,keysha prahestama,5 bintang,airnya benar benar berwarna biru  jalan menuju kesini cukup curam  jangan mengunjungi tempat ini pada saat liburan panjang dikarenakan akan sangat padat
773,chzdsuhnmg9ns0vjq0fnsurcnmntuez3eae,setahun lalu,wahyu hermawan,5 bintang,tempatnya sejuk dan ramah
774,chddsuhnmg9ns0vjq0fnsurccwzxy2x3rrab,setahun lalu,wissa darmawati,4 bintang,ekowisata daerah kulonprogo  bisa ditempuh dalam waktu kurleb  jam dari kota yogyakarta  untuk ke tempat ini kita lewatin jalan yang bener bikin seger mata ada
775,chzdsuhnmg9ns0vjq0fnsurcewzpcunneae,setahun lalu,onne pratiwi,5 bintang,tempatnya indah sekali air sungainya berwarna biru
776,chzdsuhnmg9ns0vjq0fnsurcawrlt0vreae,setahun lalu,aris susanto,4 bintang,road   jalannya terlalu menanjak harus ekstra hati hati karena tidak terlalu lebar ruas jalannya  wisatanya   airnya bersih  segar sangat enak untuk berendam  harga tiketnya per
777,chzdsuhnmg9ns0vjq0fnsurcogyyqkjneae,setahun lalu,muh iqbal,5 bintang,bener keren si tempatnya cocok untuk tempat liburan keluarga teman pacar atau gebetan airnya seger warnanya cantik aksesnya mudah bisa pake kendaraan roda  atau roda 
778,chzdsuhnmg9ns0vjq0fnsurcogvdbe5reae,setahun lalu,nindya adine munthaha,5 bintang,tempat wisata yang menyenangkan medanya naik pemandangan bagus  dan udara segar sejuk dan ramah ramah pengelolanya
779,chzdsuhnmg9ns0vjq0fnsurcc2zmmvhreae,setahun lalu,aslam zulhelmi,5 bintang,tempatnya sejuk dan nyaman
780,chddsuhnmg9ns0vjq0fnsurcmgj5mtvrrrab,setahun lalu,indro satrio wibowo,1 bintang,sempat hampir terjatuh di tanjakan  trus sedang menenangkan diri di warung pojok tapi ada entah petugas parkir atau tukang ojek melarang untuk saya parkir di warung pojok  padahal saya niatnya mau minum dan makan sambil menenangkan diri
781,chddsuhnmg9ns0vjq0fnsurccellsmhrrrab,setahun lalu,abdul rohman,5 bintang,tempat wisata yang recommended di wilayah kabupaten kulonprogo    tiket masuk lumayan terjangkau  hanya k per person  kolam pemandian terdalam berkisar  meter
782,chddsuhnmg9ns0vjq0fnsurcbnflunvbrrab,setahun lalu,tomas mulyosuharjo,5 bintang,jogja emang ga pernah habis tempat wisatanya  klo mau sepi dateng pas weekdays ya  klo weekend pasti rame
783,chddsuhnmg9ns0vjq0fnsurcenvyxzlnrrab,setahun lalu,nora elsandra melanezta,5 bintang,udah x kesini
784,chddsuhnmg9ns0vjq0fnsurcoxetdxnnrrab,setahun lalu,adittiya rizki pratama (  ),5 bintang,keren banget enak dingin sejuk seger
785,chddsuhnmg9ns0vjq0fnsurcanmzd3lrrrab,setahun lalu,begawan sujatmiko,3 bintang,
786,chddsuhnmg9ns0vjq0fnsurcnxrttnrrrrab,setahun lalu,lina yuri,5 bintang,sungainya bersih  cuma tempat parkir yg atas agak jauh
787,chzdsuhnmg9ns0vjq0fnsurclxbdb093eae,setahun lalu,yoga pratama,5 bintang,bagus  tapi bikin kaki pegal  ada banyak pilihan  kolam
788,chddsuhnmg9ns0vjq0fnsurcdxuzchzrrrab,setahun lalu,weekand namikaze,5 bintang,bagus see    banyak air terjunya
789,chddsuhnmg9ns0vjq0fnsurcmm91nnjrrrab,setahun lalu,niken puspita,5 bintang,emang jauh dari jogja tapi alami tempatnya   sukaaa dengan warna dan daerahnya
790,chzdsuhnmg9ns0vjq0fnsurca3byrmrneae,setahun lalu,buayajanda,5 bintang,rekomendasi bangettt frindss  sudah terbukti good
791,chddsuhnmg9ns0vjq0fnsurca29tbgtrrrab,setahun lalu,lambang oke,4 bintang,cantiknya
792,chddsuhnmg9ns0vjq0fnsurcb3jqwxhrrrab,setahun lalu,hay is,4 bintang,airnya beneran warna kebiruan  ada  kolm dewasa yg dalam  meter sama yg  cm dan ada juga kolam untuk anak  jalan menuju kolam naik semua pakai tangga lewat jembatan juga  harap awasi anak klo jalan sendiri bahaya licin n sempit
793,chddsuhnmg9ns0vjq0fnsurcb3nlwxjnrrab,setahun lalu,widuri listiana,4 bintang,seru  ekowisata yang oke  seru yang darinpintu masuk gate 
794,chzdsuhnmg9ns0vjq0fnsurcz3jtmenneae,setahun lalu,ilham maeza,5 bintang,air nya jernih masih seger bgt   tiket masuk   parkir mobil 
795,chzdsuhnmg9ns0vjq0fnsurcdk9tevzbeae,setahun lalu,luluk kurnia,5 bintang,salah satu tempat wisata yang cocok buat keluarga apalagi kalau rame rame datangnya  lokasinya di kulon progo  kalau kesini wajib renang sih  pengelolaannya udah tertata sekali mulai dari orang yg jadi penunjuk jalan sampai penjaga loker
796,chzdsuhnmg9ns0vjq0fnsurcdkl6ovz3eae,setahun lalu,eva sulistyaningsih,5 bintang,sungai nya bertingkat  ada pembangkit listrik tenaga airnya  micro hydro power plant
797,chddsuhnmg9ns0vjq0fnsurcck92thrnrrab,setahun lalu,asrofi,4 bintang,asri
798,chzdsuhnmg9ns0vjq0fnsurcakllmwz3eae,setahun lalu,antoro hadi,5 bintang,tempat yang sejuk  asyik  dan menarik  tersedia kolam renang dan sungai dengan air yang jernih dan segar  ada juga kolam untuk terapi ikan  recommended untuk wisata bersama teman dan keluarga
799,chzdsuhnmg9ns0vjq0fnsurcdex6qvf3eae,setahun lalu,muhammad syarif al ihsani,5 bintang,sungainya bersih serta jernih  harga tiket masuk yang terjangkau  salah satu destinasi yang wajib dikunjungi apabila berada di yogyakarta
800,chddsuhnmg9ns0vjq0fnsurcce12sddnrrab,setahun lalu,anggi puji lestari,5 bintang,tempat memang sejuk alam yg asri ad kolam renang dan juga bisa mandi disungai yg masih jernih bersih
801,chzdsuhnmg9ns0vjq0fnsurcce1xouhreae,setahun lalu,muhammad lukman hakim,5 bintang,cocok untuk wisata keluarga atau bersama teman  tempatnya bersih  banyak yang berjualan dan murah  airnya juga sangat segar untuk berenang
802,chzdsuhnmg9ns0vjq0fnsurcefbpqvhbeae,setahun lalu,kurnia damar,5 bintang,tempat favorit ciblon  jika bepergian ke jalan sepanjang nanggulan menuju bukit menoreh wajib mampir di sini  pengelolaan baik  pelayanan baik  dan fasilitas juga mewadahi seperti toilet dan bahkan ada wifi yang bisa digunakan  banyak warung dari warga lokal yang bisa memanjakan perut setelah lelah berendam
803,chzdsuhnmg9ns0vjq0fnsurccullwej3eae,setahun lalu,kebun si emak,5 bintang,maashaaallah cantiknyaa petugas parkir ramah  yg jaga tiket bpkny ramah  dan ditiap pos ada yg jaga buat ngawas  maashaaallah  jd inshaaallah aman   parkir k  tiket masuk k perorg  ada sewa ban dan pelampung  banyak warung  semoga makin bermanfaat aamiin
804,chddsuhnmg9ns0vjq0fnsurcduwtdhd3rrab,setahun lalu,xena xena,5 bintang,bagus
805,chzdsuhnmg9ns0vjq0fnsurlamvxvkxreae,setahun lalu,fhrysha adevin yunandar,5 bintang,best lah ini  air nya sejuk  suasananya juga dapet banget  untuk anak anak harus di awasi karena banyak batu nya  terus tangganya cukup licin jika kaki kalian basah jadi harus hati hati  untuk menuju kesana dari pusat kota jogja sekitar  
806,chzdsuhnmg9ns0vjq0fnsurcau1frejneae,setahun lalu,agus cahyono,5 bintang,ekowisata sungai dan air pertama yang ada dikulonprogo yogyakarta  recomended untuk masuk itenerary anda bila di jogja  terletak dipegunungan menoreh  dengan akses jalan yang bagus dan memanjakan mata sepanjang perjalanannya  sekitar  jam dari pusat kota jogja dan  menit dari bandara yia
807,chddsuhnmg9ns0vjq0fnsurcnexmohnrrrab,setahun lalu,muhammad rusydi,5 bintang,indah alami htm murah
808,chzdsuhnmg9ns0vjq0fnsurcb1b1dur3eae,setahun lalu,sugeng raharjo,4 bintang,tempatnya cukup bagus tapi agak jauh dan airnya juga jernih dan kalau naik ke atas juga cukup bagus tapi butuh stamina yg memadai
809,chzdsuhnmg9ns0vjq0fnsuncdjytz0jneae,setahun lalu,danu rifqi,5 bintang,memiliki suasana yang sangat asri
810,chzdsuhnmg9ns0vjq0fnsunlc0puwwzbeae,setahun lalu,adima,5 bintang,bersih  airnya dingin segerrr  ada beberapa kolam  ada kolam buat anak kecil  buat dewasa  dan juga kolam yg dibawah bagus untuk foto  toiletnya jg banyak  tiketnya murah hanya k
811,chddsuhnmg9ns0vjq0fnsuncdjd6qw93rrab,setahun lalu,backpacker purworejo,5 bintang,kalau kesini musim keamrau air bagus
812,chzdsuhnmg9ns0vjq0fnsuncdi1eq0z3eae,setahun lalu,fan diesel,5 bintang,untuk yang bawa mbl parkir di gate   bawa motor mending parkir di gate nanti bisa langsung sampai atas  tapi misal mau melihat suasana ya enak di gate  untuk fisik yang jarang olahraga mungkin ngos ngosan naiknya  karena tangga banyak
813,chzdsuhnmg9ns0vjq0fnsuncdjveoepbeae,setahun lalu,mohamat saroni,4 bintang,murah meriah dan cukup bagus untuk main air
814,chzdsuhnmg9ns0vjq0fnsuncmy1lwvpbeae,setahun lalu,fitri nia,2 bintang,jalannya naik turun   tapi halus udah aspal   sampe lokasi yaa cuman sungai sungai gitu ajalah
815,chddsuhnmg9ns0vjq0fnsuncbi11n2xbrrab,setahun lalu,mhh gaming,5 bintang,tempatnya sejuk  lumayan bersih  tempat belanja makan dan minum masih kurang
816,chzdsuhnmg9ns0vjq0fnsuncbjhqvmjreae,setahun lalu,andreas saputra,5 bintang,suasana alam yang sesungguhnya sungguh menakjubkan  airnya sangat segar dan jernih  air terjun dan debit airnya menenangkan dan tiada duanya  tidak terlalu dalam  hanya sekitar   cm  harus mengunjunginya lagi setiap kali saya pergi ke
817,chddsuhnmg9ns0vjq0fnsuncbi15azb3rrab,setahun lalu,rosidah annisa,5 bintang,bintang  pengurusnya mantap semua terimakasih mobil gak kuat nanjak langsung sigap
818,chzdsuhnmg9ns0vjq0fnsuncotlmb1b3eae,setahun lalu,widi drone,5 bintang,main air di kolam alami dengan air langsung dari sumbernya  airnya sangat jernih
819,chddsuhnmg9ns0vjq0fnsuncov82wtr3rrab,setahun lalu,abdul chohar,5 bintang,mantap
820,chddsuhnmg9ns0vjq0fnsuncdf9ioxdrrrab,setahun lalu,prima sari,5 bintang,tempatnya nyaman  fasilitasnya lengkap dan tiket masukmya murah
821,chddsuhnmg9ns0vjq0fnsuncdtr6zdlbrrab,setahun lalu,wiwit by,4 bintang,minus jalannya yang agak sedikit ekstrim  penuh dengan tanjakan tajam  tempat ini sangat menyenangkan untuk dikunjungi  udaranya segar  pemandangan bagus  airnya jernih
822,chzdsuhnmg9ns0vjq0fnsunces03ekzreae,setahun lalu,risma,5 bintang,aaa tempatnya bagus gaess  tapi akses jalannya lumayan menanjak ya  harap hati hati kalau mau kesana  perjalanan sebelum sampai ada biaya retribusi k orang  sampai tempat wisata bayar parkir k untuk motor  tiket masuk k orang  btw kalau
823,chzdsuhnmg9ns0vjq0fnsuncatrdvffneae,setahun lalu,sense yusuf,5 bintang,tempat yang bagus
824,chzdsuhnmg9ns0vjq0fnsuncoddivetreae,setahun lalu,ria wardoyo,5 bintang,kereeeen bagus banget anak bisa berenang
825,chddsuhnmg9ns0vjq0fnsuncbzhhcy1brrab,setahun lalu,eldika moeintinix,5 bintang,tempat wisata alam yg bagus    adem    htm murah banget   buat berenang adem banget  toilet bersih  parkir luas    ada penyewaan penampungan dan warung juga buat ngupi
826,chddsuhnmg9ns0vjq0fnsuncdzdmanhnrrab,setahun lalu,rini nurinay,5 bintang,ada  pintu masuk yaitu gate  langsung ke kolam kedalaman  meter yang airnya sangat biru  harus nanjak anak tangga cukup tinggi untuk ke kolam dangkal dan kolam anak  lansia bisa aja naik asal fisik kuat  gate  dekat kolam dangkal dan
827,chzdsuhnmg9ns0vjq0fnsuncz19ts2nneae,setahun lalu,sunardi sunardi,4 bintang,airnya seger dan bening    siapain dengkulnya utk menikmati ke  kolam alaminya
828,chddsuhnmg9ns0vjq0fnsuncdmj1d3nbrrab,setahun lalu,yay sf,5 bintang,tempat ini sempurna  ada beberapa air terjun  beberapa kolam  dan spa ikan  pemandangan alamnya menakjubkan  saya hampir tidak akan menyesal pergi  mulailah berjalan
829,chddsuhnmg9ns0vjq0fnsuncdlpyyjfnrrab,setahun lalu,cak haris terpal,5 bintang,suasana nya sejuk tempat enak dan nyaman
830,chzdsuhnmg9ns0vjq0fnsuncbmzmzfzbeae,setahun lalu,yusuf nurrifai,5 bintang,menuju lokasi jalan berkelok kelok menyajikan pemandangan pegunungan yang tak terlupakan  lokasi seperti hidden paradise dimana airnya hijau jernih menyegarkan
831,chzdsuhnmg9ns0vjq0fnsunccmfywfdreae,setahun lalu,januarius soedjarwo,5 bintang,udara bersih    sungai dgn air yg sejuk   alam yg masih bagus
832,chddsuhnmg9ns0vjq0fnsuncamvtmxz3rrab,setahun lalu,ahmad heri,5 bintang,tempat nya selalu ramai  dan tempat wisata nya nyaman  air nya jernih  makanan nya juga murah
833,chddsuhnmg9ns0vjq0fnsuncalluwdrrrrab,setahun lalu,yani hasan,4 bintang,jangan terlalu sore loket tutup   adeeeem
834,chzdsuhnmg9ns0vjq0fnsuncdgfune13eae,setahun lalu,sari maulani,5 bintang,seruuu sih  tiket masuk murah  kolam di bawah air terjunnya ada bbrp alternatif kedalaman   m     m dan  cm  kamar mandi juga bersih dan ada di beberapa tempat
835,chddsuhnmg9ns0vjq0fnsuncbgv1nmhbrrab,setahun lalu,tazqy hidayat,5 bintang,masuk nya kalau bisa lewat gate  ya gaes  biar jalan gak terlalu jauh  warung warjng sekitar penjual nya ramah  masakan enak harga juga gak mahal bgt
836,chddsuhnmg9ns0vjq0fnsuncnwzmsmx3rrab,setahun lalu,pri badyo,5 bintang,alamnya asri  udaranya sejuk dan air nya dingin dan menyegarkan
837,chddsuhnmg9ns0vjq0fnsuncewfmz29rrrab,setahun lalu,zara lana,5 bintang,tempatnya seru kemarin datang  senin      pas habis hujan jadi airnya butek  keruh
838,chddsuhnmg9ns0vjq0fnsuncagnlmnhrrrab,setahun lalu,aliska shirts,5 bintang,pelayanannya baik dan kwalitas kain bagus
839,chddsuhnmg9ns0vjq0fnsuncagz1tzrbrrab,setahun lalu,agust setiawan,5 bintang,bersih terawat  dan dikelola dengan baik
840,chzdsuhnmg9ns0vjq0fnsuncagjur2jbeae,setahun lalu,zumrotul aisyah,4 bintang,sebagian besar kolam memiliki kedalaman hampir m  suasana sejuk  lingkungan bersih
841,chzdsuhnmg9ns0vjq0fnsunclwvplvnneae,setahun lalu,adham setyawan,5 bintang,atas
842,chddsuhnmg9ns0vjq0fnsuncc2jid193rrab,setahun lalu,julie ratu pelangi,5 bintang,surgax kulonprogo tempatx alami  x ni dtg k tmpat ini ada  jalur lewat bwah sm jalur atas tp lbh baik lwat jlr bawah lbh aman
843,chzdsuhnmg9ns0vjq0fnsuncc2fhtwz3eae,setahun lalu,pakpri klaten,5 bintang,gang mangga
844,chddsuhnmg9ns0vjq0fnsuncmgflsmx3rrab,setahun lalu,aprima kenny,5 bintang,pemandangan bagus  tiket air tawar murah sifat yang baik
845,chddsuhnmg9ns0vjq0fnsunca1lftxlrrrab,setahun lalu,dhanur ridho,5 bintang,tempat yang bagus untuk jalan jalan bersama keluarga  bisa untuk berenang juga
846,chddsuhnmg9ns0vjq0fnsuncx3zlbwpnrrab,setahun lalu,firdaus efendi,5 bintang,mantul  mantap betul
847,chddsuhnmg9ns0vjq0fnsuncx3vuv3pnrrab,setahun lalu,zahyan imtiyas,5 bintang,seru    perjalanan kesini harus gigi  ya  karena jalannya yang sangat menanjak  tiket masuk ramah di kantong lah ya
848,chddsuhnmg9ns0vjq0fnsuncx3rqbmt3rrab,setahun lalu,lintang restu gumilang,5 bintang,tempatnya sejuk adem  kalau hari libur banyak yang ciblon disana  retribusi k  parkir k  masuk sungai mudal k  tangga naik kelapisan sungai  air terjun lumayan bikin ngos an buat saya remaja jompo ini  pas turun kaki agak ngewel  untuk
849,chddsuhnmg9ns0vjq0fnsuncdnv1di13rrab,setahun lalu,sany aji,5 bintang,bagus dan masih alami
850,chddsuhnmg9ns0vjq0fnsuncbnzqry1rrrab,setahun lalu,rina kusniawati,5 bintang,bagus banget jauh dari tangerang cuma mau kesini hehe terbayarkan dengan keindahannya
851,chddsuhnmg9ns0vjq0fnsuncn3rycthrrrab,setahun lalu,istiqomahbps bps,5 bintang,recommended  makanan ada geblek  kopi asli kulonprogo ndak mahal semua  aman utk anak  ramah semua  kamar mandi bersih  ndak rugi kalo balik lagi   sayangnya bis wisata blum bisa sampai
852,chzdsuhnmg9ns0vjq0fnsuncn3fxmfb3eae,setahun lalu,istiq tien,5 bintang,recommended   bersih  harga makanan minuman sangat wajar murah  anak senang dan aman   air tdk keruh   pokoknya kapan pengen balik lagi
853,chddsuhnmg9ns0vjq0fnsuncn3rustf3rrab,setahun lalu,karno raya,5 bintang,sangat indah
854,chddsuhnmg9ns0vjq0fnsuncoxzhbnbnrrab,setahun lalu,denok jendra,5 bintang,keren tempatnya  ga sia jauh perjalanan
855,chddsuhnmg9ns0vjq0fnsuncchjhbtbbrrab,setahun lalu,novianti,5 bintang,pas datang kesini baru buka dan sepi  pemandangan yang alami cocok buat orang yang membutuhkan ketenangan
856,chzdsuhnmg9ns0vjq0fnsuncchm2sezbeae,setahun lalu,dhimas dwi,5 bintang,sangatt cakeupo disini   let s gok kapan kapan lagi
857,chddsuhnmg9ns0vjq0fnsuncdw9paxbbrrab,setahun lalu,sandy nurdiana,5 bintang,sangat rekomended
858,chddsuhnmg9ns0vjq0fnsundexjyd3rnrrab,setahun lalu,rodeo motovlog,5 bintang,sangat recommended
859,chddsuhnmg9ns0vjq0fnsunccxatt2xnrrab,setahun lalu,simbah hari,5 bintang,subhanallah  tempat piknik yang sangat luar biasa indahnya  dengan beberapa wahana air dikesejukan alam pedesaan  pengunjung bisa menikmati dan memilih beberapa tempat berenang yang ada  disana juga terdapat warung yang letaknya berdekatan dengan tempat berenang  suara gemericik air menambah suasana tambah nyaman utk dinikmati
860,chzdsuhnmg9ns0vjq0fnsunccw9esfd3eae,setahun lalu,fikri miftah akmaludin,5 bintang,tempat yang bagus untuk sekedar menikmati pemandangan atau berenang ke sungai
861,chzdsuhnmg9ns0vjq0fnsuncc3n6r0freae,setahun lalu,bella purwita,5 bintang,insya allah  sangat keren
862,chzdsuhnmg9ns0vjq0fnsuncc3jpqud3eae,setahun lalu,yanti mardani,5 bintang,bersih  natural  ga komersil  keamanannya bener di nomor satukan  ank puas main air
863,chzdsuhnmg9ns0vjq0fnsunca3fps1rneae,setahun lalu,heri wibowo,4 bintang,tidak cocok bawa anak kecil   karena jalannya nanjak  lokasi masih jalan m dr parkiran
864,chddsuhnmg9ns0vjq0fnsuncd3jpac1rrrab,setahun lalu,irfan sangjuara,5 bintang,rekoemded viewnya ngak kalah bagus  ngembaliin mood
865,chddsuhnmg9ns0vjq0fnsuncx01tvhfrrrab,setahun lalu,saiful mu'min,5 bintang,alami dan sejuk
866,chzdsuhnmg9ns0vjq0fnsuncck9hrkrreae,setahun lalu,qodri udin,4 bintang,tempat ngadem yg alami dan sejuk
867,chddsuhnmg9ns0vjq0fnsuqtal9xnhdnrrab,setahun lalu,dayat hidayatullah,5 bintang,berarti banget
868,chddsuhnmg9ns0vjq0fnsuqtac1uog1nrrab,setahun lalu,uus vespa,5 bintang,sangat menyenangkan
869,chzdsuhnmg9ns0vjq0fnsuncae1fr0vbeae,setahun lalu,rora,5 bintang,seruuu  bener bener masih asri dan jernih  aku sampai ke lokasi pukul    masih sepiii  walau belum jamnya buka  tp udah diperbolehkan masuk  bayar parkir k  tiket masuk k  ada kolam sedalen m   m  m  sama m  ohya  persis diatas
870,chddsuhnmg9ns0vjq0fnsuqtmzlecgdrrrab,setahun lalu,glenn farly,5 bintang,sungaiu mudalll   banyak spot buat berenang loh   yang palin dalem yang diatas  meter ajaa
871,chzdsuhnmg9ns0vjq0fnsuqtnzvya1zneae,setahun lalu,achmad rizal,5 bintang,bagus murah meriah nyaman
872,chddsuhnmg9ns0vjq0fnsuqtn19icdl3rrab,setahun lalu,bejo,5 bintang,spotnya banyak  ada kolam khusus terapi ikan  airnya seger  recommend deh
873,chddsuhnmg9ns0vjq0fnsuqtos1uqxjnrrab,setahun lalu,citra hayati,5 bintang,tempatnya bersih banget  bagus  indah gak nyesel kesana
874,chzdsuhnmg9ns0vjq0fnsuqtddzhx01beae,setahun lalu,rahmat hidayat,5 bintang,seger  adem enak  pengawasnya juga banyak  jadi aman
875,chddsuhnmg9ns0vjq0fnsuqtadhxb3h3rrab,setahun lalu,imam tria saputra,5 bintang,habis oanas panasan main scooter di nanggulan   mahaloka  pas bener nyeburrr kesini  dinginnnn  segerrer
876,chzdsuhnmg9ns0vjq0fnsuqtbv8zrmzreae,setahun lalu,poetra bantul,5 bintang,yang pasti wisata alam sungai   baik pedagang dan pengelola wisata dari warga sangat ramah  tempat mck dan lokasi sangat dijaga kebersihannya   pokoknya gak nyesel wisata di sungai mudal
877,chddsuhnmg9ns0vjq0fnsuqtnjrqa193rrab,setahun lalu,fredi marantika,5 bintang,adem
878,chzdsuhnmg9ns0vjq0fnsuqtnjzdyk1reae,setahun lalu,cak samiran,5 bintang,tempat nya syahdu  info aja lebih baik jika kesini parkir yg di loket   kalau loket  lokasi parkir ama tempat wisatanya lumayan jauh
879,chddsuhnmg9ns0vjq0fnsuqtczlhrhznrrab,setahun lalu,rio andrika,5 bintang,taman air alami  bagus dan trackingnya no effort baget  deket dari parkiran  ada  tingkat pemandiannya  tinggal pilih aja
880,chddsuhnmg9ns0vjq0fnsuqtdzv2shjnrrab,setahun lalu,fajar al hasani,5 bintang,tempat wisata yang asri
881,chzdsuhnmg9ns0vjq0fnsuqtdmntbvnneae,setahun lalu,yanwar yanwar,5 bintang,bersenang senang lah
882,chddsuhnmg9ns0vjq0fnsuqtm1llnhl3rrab,setahun lalu,danif sheika,5 bintang,tempat menyegarkan diri
883,chddsuhnmg9ns0vjq0fnsuqtamrmsxb3rrab,setahun lalu,vicky octavian,5 bintang,rekomended bgt   htm murah view bagus air jernih murni pegunungan
884,chddsuhnmg9ns0vjq0fnsuqtnvlxrnfnrrab,setahun lalu,joko tristiono,5 bintang,udaranya sejuk  airnya jernih  seger lah pokok nya kalo kesini
885,chzdsuhnmg9ns0vjq0fnsuqtnlptskpbeae,setahun lalu,putri graciaa,5 bintang,seru    yg jaga disitu ramah ramah  mo dtg jam berapapun ttp sejuk  makanannya jg enakk
886,chddsuhnmg9ns0vjq0fnsuqtc2zezddbrrab,setahun lalu,hazliani tm,5 bintang,suasananya asri dan sejuk
887,chddsuhnmg9ns0vjq0fnsuqtmgjuv3zbrrab,setahun lalu,fian hepta karisma,5 bintang,menyenangkan ke sini tanggal  nov  tiket parkir    motor
888,chddsuhnmg9ns0vjq0fnsuqtdnnyoxzbrrab,setahun lalu,rangga rinaldi,5 bintang,sengai terbaik yg pernah aku datengin  dengan pemandangan air terjun yg bagus bgt  taman yg rapi  air yg bersih  serta taman yg bersih   dan air sungai yg jernih dan seger
889,chzdsuhnmg9ns0vjq0fnsuqtbnjmqmjbeae,setahun lalu,ikhsan_ n,4 bintang,lokasinya bersih
890,chzdsuhnmg9ns0vjq0fnsuqtoxrydfbbeae,setahun lalu,admiral arafat,5 bintang,beda banget kesini musim hujan  warna airnya kehijauan dan sedikit keruh  tapi untuk air terjun tiap undakannya derass bangeett dan dingin  over all tetap asiikk di nikmatin
